volume,clinic,tag_year,action,action_date,action_year,action_month,address,city,zip
200.0,Louisiana SPCA,2015,Delivered,2015-10-15 00:00:00,2015.0,10.0,,,
-62.0,Louisiana SPCA,2015,Returned,2016-01-11 00:00:00,2016.0,1.0,,,
-16.0,Louisiana SPCA,2015,Returned,2016-01-05 00:00:00,2016.0,1.0,,,
100.0,NOLA Animal Clinic,2015,Delivered,2015-10-21 00:00:00,2015.0,10.0,4554 Downman Rd,New Orleans,70126.0
100.0,The French Quarter Vet,2015,Delivered,2015-10-21 00:00:00,2015.0,10.0,3041 N Rampart St,New Orleans,70116.0
400.0,Magazine Street Animal Clinic,2015,Delivered,2015-10-28 00:00:00,2015.0,10.0,3458 Magazine St,New Orleans,70115.0
-100.0,Magazine Street Animal Clinic,2015,Returned,2015-12-21 00:00:00,2015.0,12.0,3458 Magazine St,New Orleans,70115.0
200.0,Pet Care Center,2015,Delivered,2015-11-02 00:00:00,2015.0,11.0,2212 David Drive,Metairie,70003.0
-91.0,Pet Care Center,2015,Returned,2016-02-01 00:00:00,2016.0,2.0,2212 David Drive,Metairie,70003.0
200.0,Southern Animal Foundation,2015,Delivered,2015-11-09 00:00:00,2015.0,11.0,1823 Magazine Street,New Orleans,70130.0
100.0,Banfield 1023 (Elmwood),2015,Delivered,2015-11-13 00:00:00,2015.0,11.0,1000 S Clearview Prkwy Ste 1050,Harahan,70123.0
300.0,Louisiana SPCA,2015,Delivered,2015-11-18 00:00:00,2015.0,11.0,,,
100.0,Midcity Veterinary Hospital,2015,Delivered,2015-11-23 00:00:00,2015.0,11.0,3821 Orleans Ave,New Orleans,70119.0
-20.0,Midcity Veterinary Hospital,2015,Returned,2016-01-05 00:00:00,2016.0,1.0,3821 Orleans Ave,New Orleans,70119.0
-11.0,Midcity Veterinary Hospital,2015,Returned,2016-01-05 00:00:00,2016.0,1.0,3821 Orleans Ave,New Orleans,70119.0
200.0,NOLA Animal Clinic,2015,Delivered,2015-11-27 00:00:00,2015.0,11.0,4554 Downman Rd,New Orleans,70126.0
100.0,Prytania Veterinary Hospital,2015,Delivered,2015-12-02 00:00:00,2015.0,12.0,201 Nashville Ave.,New Orleans,70115.0
200.0,Southern Animal Foundation,2015,Delivered,2015-12-03 00:00:00,2015.0,12.0,1823 Magazine Street,New Orleans,70130.0
50.0,Lakeview Veterinary Hospital,2015,Delivered,2015-12-07 00:00:00,2015.0,12.0,6245 Memphis Ave,New Orleans,70124.0
50.0,The French Quarter Vet,2015,Delivered,2015-12-15 00:00:00,2015.0,12.0,3041 N Rampart St,New Orleans,70116.0
2500.0,Louisiana SPCA,2015,Delivered,2015-01-15 00:00:00,2015.0,1.0,,,
-67.0,Louisiana SPCA,2015,Returned,2016-01-05 00:00:00,2016.0,1.0,,,
-200.0,Louisiana SPCA,2015,Returned,2016-01-05 00:00:00,2016.0,1.0,,,
-200.0,Louisiana SPCA,2015,Returned,2016-01-05 00:00:00,2016.0,1.0,,,
-500.0,Louisiana SPCA,2015,Returned,2016-01-05 00:00:00,2016.0,1.0,,,
-6.0,Pet Care Center,2015,Returned,2016-04-06 00:00:00,2016.0,4.0,2212 David Drive,Metairie,70003.0
-34.0,Pet Care Center,2015,Returned,2016-02-01 00:00:00,2016.0,2.0,2212 David Drive,Metairie,70003.0
-28.0,Vetco @ Petco Mobile Clinic,2015,Returned,2015-01-11 00:00:00,2015.0,1.0,17485 Opportunity Ave,Baton Rouge,70817.0
-100.0,Pet Care Center,2015,Returned,2016-03-29 00:00:00,2016.0,3.0,2212 David Drive,Metairie,70003.0
1000.0,Southern Animal Foundation,2016,Delivered,2015-12-21 00:00:00,2015.0,12.0,1823 Magazine Street,New Orleans,70130.0
500.0,Prytania Veterinary Hospital,2016,Delivered,2015-12-21 00:00:00,2015.0,12.0,201 Nashville Ave.,New Orleans,70115.0
500.0,NOLA Animal Clinic,2016,Delivered,2015-12-22 00:00:00,2015.0,12.0,4554 Downman Rd,New Orleans,70126.0
500.0,Midcity Veterinary Hospital,2016,Delivered,2015-12-23 00:00:00,2015.0,12.0,3821 Orleans Ave,New Orleans,70119.0
500.0,Canal Street Veterinary Hospital,2016,Delivered,2015-12-23 00:00:00,2015.0,12.0,4022 Canal St,New Orleans,70119.0
500.0,Crescent City Veterinary Hospital,2016,Delivered,2015-12-21 00:00:00,2015.0,12.0,524 Jefferson Ave,New Orleans,70115.0
500.0,Carrollton Veterinary Hospital,2016,Delivered,2015-12-24 00:00:00,2015.0,12.0,3501 S. Carrollton Ave,New Orleans,70118.0
500.0,Doskey Mobile Veterinary Care,2016,Delivered,2015-12-30 00:00:00,2015.0,12.0,,,
500.0,Elysian Fields Animal Clinic,2016,Delivered,2015-12-22 00:00:00,2015.0,12.0,4237 Elysian Fields Ave,New Orleans,70122.0
500.0,Magazine Street Animal Clinic,2016,Delivered,2015-12-21 00:00:00,2015.0,12.0,3458 Magazine St,New Orleans,70115.0
500.0,Maple Small Animal Clinic,2016,Delivered,2015-12-21 00:00:00,2015.0,12.0,7608 Maple St,New Orleans,70118.0
1000.0,Metairie Small Animal Hospital,2016,Delivered,2015-12-23 00:00:00,2015.0,12.0,101 Metairie Rd,Metairie,70005.0
-11.0,Metairie Small Animal Hospital,2016,Returned,2017-01-23 00:00:00,2017.0,1.0,101 Metairie Rd,Metairie,70005.0
-13.0,Metairie Small Animal Hospital,2016,Returned,2017-01-23 00:00:00,2017.0,1.0,101 Metairie Rd,Metairie,70005.0
500.0,Lakeview Veterinary Hospital,2016,Delivered,2015-12-21 00:00:00,2015.0,12.0,6245 Memphis Ave,New Orleans,70124.0
500.0,The Cat Practice,2016,Delivered,2015-12-21 00:00:00,2015.0,12.0,1809 Magazine St,New Orleans,70130.0
500.0,VCA Causeway Animal Hospital,2016,Delivered,2015-12-22 00:00:00,2015.0,12.0,1315 N. Causeway Blvd,Metairie,70001.0
600.0,Pet Care Center,2016,Delivered,2015-12-23 00:00:00,2015.0,12.0,2212 David Drive,Metairie,70003.0
300.0,Desoto Park Veterinary Clinic,2016,Delivered,2015-12-28 00:00:00,2015.0,12.0,2659 Desoto St,New Orleans,70119.0
100.0,Convenient Home Veterinary Care,2016,Delivered,2016-01-12 00:00:00,2016.0,1.0,P.O. Box 1242,Harvey,70059.0
300.0,Lake Animal Hospital,2016,Delivered,2015-12-23 00:00:00,2015.0,12.0,604 Veterans Memorial Blvd,Metairie,70005.0
200.0,Animal Medical & Surgical Hospital,2016,Delivered,2015-12-22 00:00:00,2015.0,12.0,3001 North Causeway Blvd,Metairie,70002.0
-27.0,Animal Medical & Surgical Hospital,2016,Returned,2016-12-28 00:00:00,2016.0,12.0,3001 North Causeway Blvd,Metairie,70002.0
200.0,Banfield 1175 (Veterans),2016,Delivered,2015-12-23 00:00:00,2015.0,12.0,6851 Veterans Memorial Blvd,Metairie,70003.0
200.0,"Dog Day Afternoon, LLC",2016,Delivered,2015-12-29 00:00:00,2015.0,12.0,831 Bordeaux St,New Orleans,70115.0
100.0,Allstar Animal Clinic,2016,Delivered,2016-02-05 00:00:00,2016.0,2.0,4701 S Carrollton Ave,New Orleans,70119.0
100.0,Terrytown Veterinary Clinic,2016,Delivered,2015-12-29 00:00:00,2015.0,12.0,867 Terry Parkway,Terrytown,70056.0
100.0,Animal Care Center,2016,Delivered,2015-12-28 00:00:00,2015.0,12.0,313 David Dr.,Metairie,70003.0
-83.0,Animal Care Center,2016,Returned,2016-12-27 00:00:00,2016.0,12.0,313 David Dr.,Metairie,70003.0
100.0,Unknown,2016,Delivered,2016-02-17 00:00:00,2016.0,2.0,,,
-66.0,Unknown,2016,Returned,2017-02-20 00:00:00,2017.0,2.0,,,
100.0,Banfield 1034 (West Bank),2016,Delivered,2015-12-28 00:00:00,2015.0,12.0,1321 Manhattan Blvd,Harvey,70058.0
100.0,Ark Animal Hospital,2016,Delivered,2015-12-28 00:00:00,2015.0,12.0,4025 Jefferson Hwy,Jefferson,70121.0
100.0,Banfield 1023 (Elmwood),2016,Delivered,2015-12-28 00:00:00,2015.0,12.0,1000 S Clearview Prkwy Ste 1050,Harahan,70123.0
100.0,Hickory Knoll Veterinary Hospital,2016,Delivered,2015-12-28 00:00:00,2015.0,12.0,1625 Hickory Ave,Harahan,70123.0
100.0,Gretna Animal Hospital,2016,Delivered,2015-12-28 00:00:00,2015.0,12.0,714 Kepler St,Gretna,70053.0
100.0,Healthy Paws,2016,Delivered,2016-01-12 00:00:00,2016.0,1.0,P.O. Box 6545,Metairie,70009.0
100.0,Dr. Mike's Animal House,2016,Delivered,2015-12-28 00:00:00,2015.0,12.0,1120 N. Rampart Street,New Orleans,
-41.0,Dr. Mike's Animal House,2016,Returned,2017-01-03 00:00:00,2017.0,1.0,1120 N. Rampart Street,New Orleans,
100.0,Jester Veterinarian Clinic,2016,Delivered,2015-12-28 00:00:00,2015.0,12.0,4 Westbank Expressway,,
100.0,Natural Pet Care,2016,Delivered,2015-12-23 00:00:00,2015.0,12.0,3825 Hessmer Ave,Metairie,70002.0
100.0,VCA Airline Animal Hospital,2016,Delivered,2015-12-28 00:00:00,2015.0,12.0,5105 Airline Drive,Metairie,70001.0
100.0,The Cat Hospital of Metairie,2016,Delivered,2015-12-23 00:00:00,2015.0,12.0,1500 Veterans Memorial Blvd.,Metairie,70005.0
100.0,Terry Parkway Animal Clinic,2016,Delivered,2015-12-29 00:00:00,2015.0,12.0,636 Terry Parkway,Terrytown,70056.0
-53.0,Terry Parkway Animal Clinic,2016,Returned,2017-01-03 00:00:00,2017.0,1.0,636 Terry Parkway,Terrytown,70056.0
50.0,At Home Veterinary Care,2016,Delivered,2015-12-30 00:00:00,2015.0,12.0,PO Box 231145,Harahan,70123.0
50.0,Chateau Veterinary Hospital,2016,Delivered,2015-12-28 00:00:00,2015.0,12.0,704 W. Esplanade Ave ,Kenner,70065.0
50.0,Avian & Exotic Animal Hospital of Louisiana,2016,Delivered,2016-01-20 00:00:00,2016.0,1.0,3635 N I-10 Service Rd. W.,Metairie,70002.0
-41.0,Avian & Exotic Animal Hospital of Louisiana,2016,Returned,2017-01-15 00:00:00,2017.0,1.0,3635 N I-10 Service Rd. W.,Metairie,70002.0
50.0,Home Veterinary Services,2016,Delivered,2015-12-29 00:00:00,2015.0,12.0,"PO Box 11120, Jefferson, 10181-1120",,
-23.0,Home Veterinary Services,2016,Returned,2017-01-22 00:00:00,2017.0,1.0,"PO Box 11120, Jefferson, 10181-1120",,
100.0,Acadiana West Animal Clinic,2016,Delivered,2016-01-25 00:00:00,2016.0,1.0,2600 Barataria Boulevard Suite E,Marrero,70072.0
-81.0,Acadiana West Animal Clinic,2016,Returned,2017-01-03 00:00:00,2017.0,1.0,2600 Barataria Boulevard Suite E,Marrero,70072.0
100.0,Allstar Animal Clinic,2016,Delivered,2015-12-28 00:00:00,2015.0,12.0,4701 S Carrollton Ave,New Orleans,70119.0
100.0,Fur De Lis Vet Services,2016,Delivered,2016-01-06 00:00:00,2016.0,1.0,P.O. Box 791715   -   5045 Hastings Street,New Orleans - Metairie,
500.0,The French Quarter Vet,2016,Delivered,2015-12-23 00:00:00,2015.0,12.0,3041 N Rampart St,New Orleans,70116.0
200.0,The SULA Foundation,2016,Delivered,2015-12-29 00:00:00,2015.0,12.0,,,
-81.0,The SULA Foundation,2016,Returned,2017-02-22 00:00:00,2017.0,2.0,,,
100.0,Uptown Veterinary Hospital,2016,Delivered,2015-12-21 00:00:00,2015.0,12.0,731 Nashville Ave,New Orleans,70115.0
100.0,Southshore Animal Hospital,2016,Delivered,2015-12-23 00:00:00,2015.0,12.0,213 Live Oak St,Metairie,70005.0
100.0,Clearview Veterinary Hospital,2016,Delivered,2015-12-23 00:00:00,2015.0,12.0,4713 Trenton Street,Metairie,70006.0
-54.0,Clearview Veterinary Hospital,2016,Returned,2016-12-28 00:00:00,2016.0,12.0,4713 Trenton Street,Metairie,70006.0
500.0,Vetco @ Petco Mobile Clinic,2016,Delivered,2015-12-26 00:00:00,2015.0,12.0,17485 Opportunity Ave,Baton Rouge,70817.0
100.0,"Manhattan Animal Clinic, LLC",2016,Delivered,2015-12-28 00:00:00,2015.0,12.0,,,
100.0,Uptown Veterinary Hospital,2016,Delivered,2016-05-01 00:00:00,2016.0,5.0,731 Nashville Ave,New Orleans,70115.0
50.0,Chalmette Pet Wellness Clinic & Hospital,2016,Delivered,2016-01-28 00:00:00,2016.0,1.0,705 E. Judge Perez Drive,Chalmette,70043.0
-30.0,Chalmette Pet Wellness Clinic & Hospital,2016,Returned,2017-01-03 00:00:00,2017.0,1.0,705 E. Judge Perez Drive,Chalmette,70043.0
50.0,House Calls!,2016,Delivered,2016-02-02 00:00:00,2016.0,2.0,,,
-34.0,House Calls!,2016,Returned,2017-01-24 00:00:00,2017.0,1.0,,,
200.0,Banfield 1023 (Elmwood),2016,Delivered,2016-02-02 00:00:00,2016.0,2.0,1000 S Clearview Prkwy Ste 1050,Harahan,70123.0
500.0,Louisiana SPCA,2016,Delivered,2015-12-31 00:00:00,2015.0,12.0,,,
500.0,Louisiana SPCA,2016,Delivered,2015-12-31 00:00:00,2015.0,12.0,,,
-35.0,Louisiana SPCA,2016,Returned,2017-01-03 00:00:00,2017.0,1.0,,,
500.0,Louisiana SPCA,2016,Delivered,2015-12-31 00:00:00,2015.0,12.0,,,
500.0,Louisiana SPCA,2016,Delivered,2016-01-05 00:00:00,2016.0,1.0,,,
-17.0,Louisiana SPCA,2016,Returned,2017-01-05 00:00:00,2017.0,1.0,,,
-25.0,Louisiana SPCA,2016,Returned,2017-01-05 00:00:00,2017.0,1.0,,,
-50.0,Louisiana SPCA,2016,Returned,2017-01-05 00:00:00,2017.0,1.0,,,
-100.0,Louisiana SPCA,2016,Returned,2017-01-05 00:00:00,2017.0,1.0,,,
500.0,Louisiana SPCA,2016,Delivered,2016-02-12 00:00:00,2016.0,2.0,,,
50.0,Benson Veterinary Care LLC,2016,Delivered,2016-03-08 00:00:00,2016.0,3.0,328 Octavia St.,New Orleans,70115.0
25.0,Gretna Animal Hospital,2016,Delivered,2016-10-31 00:00:00,2016.0,10.0,714 Kepler St,Gretna,70053.0
25.0,Vet-a-GoGo,2016,Delivered,2016-03-01 00:00:00,2016.0,3.0,3517 Chartres St,New Orleans,70117.0
100.0,Marrero Veterinary Clinic,2016,Delivered,2016-03-02 00:00:00,2016.0,3.0,4001 Lapalco Blvd,Harvey,70058.0
100.0,"Dog Day Afternoon, LLC",2016,Delivered,2016-03-08 00:00:00,2016.0,3.0,831 Bordeaux St,New Orleans,70115.0
200.0,Annual Rabies Vaccination Drive,2016,Delivered,2016-03-17 00:00:00,2016.0,3.0,,,
-100.0,Annual Rabies Vaccination Drive,2016,Returned,2016-03-23 00:00:00,2016.0,3.0,,,
100.0,Gretna Animal Hospital,2016,Delivered,2016-05-31 00:00:00,2016.0,5.0,714 Kepler St,Gretna,70053.0
-12.0,Annual Rabies Vaccination Drive,2016,Returned,2016-03-23 00:00:00,2016.0,3.0,,,
500.0,Prytania Veterinary Hospital,2016,Delivered,2016-03-04 00:00:00,2016.0,3.0,201 Nashville Ave.,New Orleans,70115.0
500.0,Lakeview Veterinary Hospital,2016,Delivered,2016-03-04 00:00:00,2016.0,3.0,6245 Memphis Ave,New Orleans,70124.0
500.0,Magazine Street Animal Clinic,2016,Delivered,2016-03-07 00:00:00,2016.0,3.0,3458 Magazine St,New Orleans,70115.0
500.0,Maple Small Animal Clinic,2016,Delivered,2016-03-09 00:00:00,2016.0,3.0,7608 Maple St,New Orleans,70118.0
300.0,Annual Rabies Vaccination Drive,2016,Delivered,2016-03-14 00:00:00,2016.0,3.0,,,
63.0,"Dog Day Afternoon, LLC",2016,Delivered,2016-11-14 00:00:00,2016.0,11.0,831 Bordeaux St,New Orleans,70115.0
-63.0,Annual Rabies Vaccination Drive,2016,Returned,2016-03-23 00:00:00,2016.0,3.0,,,
-20.0,"Dog Day Afternoon, LLC",2016,Returned,2017-06-15 00:00:00,2017.0,6.0,831 Bordeaux St,New Orleans,70115.0
200.0,Annual Rabies Vaccination Drive,2016,Delivered,2016-03-17 00:00:00,2016.0,3.0,,,
-39.0,Annual Rabies Vaccination Drive,2016,Returned,2016-03-23 00:00:00,2016.0,3.0,,,
39.0,VCA Airline Animal Hospital,2016,Delivered,2016-11-02 00:00:00,2016.0,11.0,5105 Airline Drive,Metairie,70001.0
-100.0,Annual Rabies Vaccination Drive,2016,Returned,2016-03-23 00:00:00,2016.0,3.0,,,
100.0,The Cat Hospital of Metairie,2016,Delivered,2016-05-03 00:00:00,2016.0,5.0,1500 Veterans Memorial Blvd.,Metairie,70005.0
300.0,Annual Rabies Vaccination Drive,2016,Delivered,2016-03-18 00:00:00,2016.0,3.0,,,
-56.0,Annual Rabies Vaccination Drive,2016,Returned,2016-03-23 00:00:00,2016.0,3.0,,,
50.0,Natural Pet Care,2016,Delivered,2016-09-09 00:00:00,2016.0,9.0,3825 Hessmer Ave,Metairie,70002.0
-36.0,Natural Pet Care,2016,Returned,2016-12-28 00:00:00,2016.0,12.0,3825 Hessmer Ave,Metairie,70002.0
-2.0,Natural Pet Care,2016,Returned,2017-01-19 00:00:00,2017.0,1.0,3825 Hessmer Ave,Metairie,70002.0
200.0,Annual Rabies Vaccination Drive,2016,Delivered,2016-03-16 00:00:00,2016.0,3.0,,,
-67.0,Annual Rabies Vaccination Drive,2016,Returned,2016-03-23 00:00:00,2016.0,3.0,,,
66.0,Hickory Knoll Veterinary Hospital,2016,Delivered,2016-09-22 00:00:00,2016.0,9.0,1625 Hickory Ave,Harahan,70123.0
-37.0,Hickory Knoll Veterinary Hospital,2016,Returned,2016-12-28 00:00:00,2016.0,12.0,1625 Hickory Ave,Harahan,70123.0
300.0,Annual Rabies Vaccination Drive,2016,Delivered,2016-03-15 00:00:00,2016.0,3.0,,,
27.0,Annual Rabies Vaccination Drive,2016,Delivered,2016-03-23 00:00:00,2016.0,3.0,,,
26.0,Healthy Paws,2016,Delivered,2016-11-07 00:00:00,2016.0,11.0,P.O. Box 6545,Metairie,70009.0
100.0,Allstar Animal Clinic,2016,Delivered,2016-04-21 00:00:00,2016.0,4.0,4701 S Carrollton Ave,New Orleans,70119.0
100.0,Annual Rabies Vaccination Drive,2016,Delivered,2016-03-23 00:00:00,2016.0,3.0,,,
300.0,Annual Rabies Vaccination Drive,2016,Delivered,2016-03-18 00:00:00,2016.0,3.0,,,
-13.0,Annual Rabies Vaccination Drive,2016,Returned,2016-03-23 00:00:00,2016.0,3.0,,,
-100.0,Annual Rabies Vaccination Drive,2016,Returned,2016-03-23 00:00:00,2016.0,3.0,,,
100.0,Vet-a-GoGo,2016,Delivered,2016-05-31 00:00:00,2016.0,5.0,3517 Chartres St,New Orleans,70117.0
-26.0,Vet-a-GoGo,2016,Returned,2017-01-03 00:00:00,2017.0,1.0,3517 Chartres St,New Orleans,70117.0
300.0,Annual Rabies Vaccination Drive,2016,Delivered,2016-03-14 00:00:00,2016.0,3.0,,,
37.0,Allstar Animal Clinic,2016,Delivered,2016-11-14 00:00:00,2016.0,11.0,4701 S Carrollton Ave,New Orleans,70119.0
-37.0,Annual Rabies Vaccination Drive,2016,Returned,2016-03-23 00:00:00,2016.0,3.0,,,
100.0,Allstar Animal Clinic,2016,Delivered,2016-04-21 00:00:00,2016.0,4.0,4701 S Carrollton Ave,New Orleans,70119.0
-100.0,Annual Rabies Vaccination Drive,2016,Returned,2016-03-23 00:00:00,2016.0,3.0,,,
400.0,Annual Rabies Vaccination Drive,2016,Delivered,2016-03-16 00:00:00,2016.0,3.0,,,
-82.0,Annual Rabies Vaccination Drive,2016,Returned,2016-03-23 00:00:00,2016.0,3.0,,,
200.0,Annual Rabies Vaccination Drive,2016,Delivered,2016-03-16 00:00:00,2016.0,3.0,,,
-54.0,Annual Rabies Vaccination Drive,2016,Returned,2016-03-23 00:00:00,2016.0,3.0,,,
-100.0,Annual Rabies Vaccination Drive,2016,Returned,2016-03-23 00:00:00,2016.0,3.0,,,
100.0,Lake Animal Hospital,2016,Delivered,2016-06-08 00:00:00,2016.0,6.0,604 Veterans Memorial Blvd,Metairie,70005.0
500.0,The French Quarter Vet,2016,Delivered,2016-03-18 00:00:00,2016.0,3.0,3041 N Rampart St,New Orleans,70116.0
500.0,NOLA Animal Clinic,2016,Delivered,2016-03-19 00:00:00,2016.0,3.0,4554 Downman Rd,New Orleans,70126.0
500.0,Louisiana SPCA,2016,Delivered,2016-03-21 00:00:00,2016.0,3.0,,,
500.0,Crescent City Veterinary Hospital,2016,Delivered,2016-03-25 00:00:00,2016.0,3.0,524 Jefferson Ave,New Orleans,70115.0
200.0,Banfield 1034 (West Bank),2016,Delivered,2016-04-01 00:00:00,2016.0,4.0,1321 Manhattan Blvd,Harvey,70058.0
200.0,Southshore Animal Hospital,2016,Delivered,2016-04-01 00:00:00,2016.0,4.0,213 Live Oak St,Metairie,70005.0
-34.0,Southshore Animal Hospital,2016,Returned,2016-12-28 00:00:00,2016.0,12.0,213 Live Oak St,Metairie,70005.0
100.0,Ark Animal Hospital,2016,Delivered,2016-06-27 00:00:00,2016.0,6.0,4025 Jefferson Hwy,Jefferson,70121.0
500.0,Louisiana SPCA,2016,Delivered,2016-04-13 00:00:00,2016.0,4.0,,,
1000.0,Southern Animal Foundation,2016,Delivered,2016-04-15 00:00:00,2016.0,4.0,1823 Magazine Street,New Orleans,70130.0
500.0,Pet Care Center,2016,Delivered,2016-04-18 00:00:00,2016.0,4.0,2212 David Drive,Metairie,70003.0
500.0,Algiers Animal Clinic,2016,Delivered,2016-04-07 00:00:00,2016.0,4.0,3807 General DeGaulle,Algiers,70114.0
500.0,Midcity Veterinary Hospital,2016,Delivered,2016-04-08 00:00:00,2016.0,4.0,3821 Orleans Ave,New Orleans,70119.0
200.0,Banfield 1175 (Veterans),2016,Delivered,2016-04-30 00:00:00,2016.0,4.0,6851 Veterans Memorial Blvd,Metairie,70003.0
300.0,Banfield 1023 (Elmwood),2016,Delivered,2016-06-02 00:00:00,2016.0,6.0,1000 S Clearview Prkwy Ste 1050,Harahan,70123.0
1000.0,Metairie Small Animal Hospital,2016,Delivered,2016-05-04 00:00:00,2016.0,5.0,101 Metairie Rd,Metairie,70005.0
500.0,Prytania Veterinary Hospital,2016,Delivered,2016-05-04 00:00:00,2016.0,5.0,201 Nashville Ave.,New Orleans,70115.0
500.0,Magazine Street Animal Clinic,2016,Delivered,2016-05-13 00:00:00,2016.0,5.0,3458 Magazine St,New Orleans,70115.0
500.0,Lakeview Veterinary Hospital,2016,Delivered,2016-05-27 00:00:00,2016.0,5.0,6245 Memphis Ave,New Orleans,70124.0
500.0,NOLA Animal Clinic,2016,Delivered,2016-05-25 00:00:00,2016.0,5.0,4554 Downman Rd,New Orleans,70126.0
500.0,Canal Street Veterinary Hospital,2016,Delivered,2016-05-28 00:00:00,2016.0,5.0,4022 Canal St,New Orleans,70119.0
500.0,Maple Small Animal Clinic,2016,Delivered,2016-06-02 00:00:00,2016.0,6.0,7608 Maple St,New Orleans,70118.0
500.0,Crescent City Veterinary Hospital,2016,Delivered,2016-06-21 00:00:00,2016.0,6.0,524 Jefferson Ave,New Orleans,70115.0
200.0,Banfield 1034 (West Bank),2016,Delivered,2016-06-06 00:00:00,2016.0,6.0,1321 Manhattan Blvd,Harvey,70058.0
100.0,Uptown Veterinary Hospital,2016,Delivered,2016-06-15 00:00:00,2016.0,6.0,731 Nashville Ave,New Orleans,70115.0
100.0,Midcity Veterinary Hospital,2016,Delivered,2016-06-21 00:00:00,2016.0,6.0,3821 Orleans Ave,New Orleans,70119.0
100.0,Louisiana SPCA,2016,Delivered,2016-06-20 00:00:00,2016.0,6.0,,,
300.0,The Cat Practice,2016,Delivered,2016-06-22 00:00:00,2016.0,6.0,1809 Magazine St,New Orleans,70130.0
300.0,Midcity Veterinary Hospital,2016,Delivered,2016-06-21 00:00:00,2016.0,6.0,3821 Orleans Ave,New Orleans,70119.0
300.0,Elysian Fields Animal Clinic,2016,Delivered,2016-06-24 00:00:00,2016.0,6.0,4237 Elysian Fields Ave,New Orleans,70122.0
100.0,Southshore Animal Hospital,2016,Delivered,2016-06-28 00:00:00,2016.0,6.0,213 Live Oak St,Metairie,70005.0
10.0,Louisiana SPCA,2016,Delivered,2016-06-23 00:00:00,2016.0,6.0,,,
100.0,Allstar Animal Clinic,2016,Delivered,2016-07-08 00:00:00,2016.0,7.0,4701 S Carrollton Ave,New Orleans,70119.0
100.0,Desoto Park Veterinary Clinic,2016,Delivered,2016-07-21 00:00:00,2016.0,7.0,2659 Desoto St,New Orleans,70119.0
200.0,VCA Causeway Animal Hospital,2016,Delivered,2016-08-17 00:00:00,2016.0,8.0,1315 N. Causeway Blvd,Metairie,70001.0
-116.0,VCA Causeway Animal Hospital,2016,Returned,Unknown,Unknown,Unknown,1315 N. Causeway Blvd,Metairie,70001.0
500.0,Algiers Animal Clinic,2016,Delivered,2016-06-29 00:00:00,2016.0,6.0,3807 General DeGaulle,Algiers,70114.0
500.0,Prytania Veterinary Hospital,2016,Delivered,2016-06-30 00:00:00,2016.0,6.0,201 Nashville Ave.,New Orleans,70115.0
500.0,Louisiana SPCA,2016,Delivered,2016-07-05 00:00:00,2016.0,7.0,,,
500.0,Carrollton Veterinary Hospital,2016,Delivered,2016-07-12 00:00:00,2016.0,7.0,3501 S. Carrollton Ave,New Orleans,70118.0
500.0,Magazine Street Animal Clinic,2016,Delivered,2016-07-15 00:00:00,2016.0,7.0,3458 Magazine St,New Orleans,70115.0
1000.0,Southern Animal Foundation,2016,Delivered,2016-07-25 00:00:00,2016.0,7.0,1823 Magazine Street,New Orleans,70130.0
500.0,Lakeview Veterinary Hospital,2016,Delivered,2016-07-28 00:00:00,2016.0,7.0,6245 Memphis Ave,New Orleans,70124.0
200.0,The Cat Practice,2016,Delivered,2016-07-28 00:00:00,2016.0,7.0,1809 Magazine St,New Orleans,70130.0
-33.0,The Cat Practice,2016,Returned,2017-01-15 00:00:00,2017.0,1.0,1809 Magazine St,New Orleans,70130.0
-58.0,The Cat Practice,2016,Returned,2017-01-15 00:00:00,2017.0,1.0,1809 Magazine St,New Orleans,70130.0
100.0,Louisiana SPCA,2016,Delivered,2016-07-29 00:00:00,2016.0,7.0,,,
200.0,VCA Causeway Animal Hospital,2016,Delivered,2016-08-17 00:00:00,2016.0,8.0,1315 N. Causeway Blvd,Metairie,70001.0
-200.0,VCA Causeway Animal Hospital,2016,Returned,Unknown,Unknown,Unknown,1315 N. Causeway Blvd,Metairie,70001.0
500.0,Maple Small Animal Clinic,2016,Delivered,2016-08-02 00:00:00,2016.0,8.0,7608 Maple St,New Orleans,70118.0
500.0,Crescent City Veterinary Hospital,2016,Delivered,2016-08-04 00:00:00,2016.0,8.0,524 Jefferson Ave,New Orleans,70115.0
500.0,Pet Care Center,2016,Delivered,2016-08-17 00:00:00,2016.0,8.0,2212 David Drive,Metairie,70003.0
-98.0,Pet Care Center,2016,Returned,2016-12-29 00:00:00,2016.0,12.0,2212 David Drive,Metairie,70003.0
-87.0,Pet Care Center,2016,Returned,2016-12-29 00:00:00,2016.0,12.0,2212 David Drive,Metairie,70003.0
100.0,Allstar Animal Clinic,2016,Delivered,2016-08-19 00:00:00,2016.0,8.0,4701 S Carrollton Ave,New Orleans,70119.0
400.0,Louisiana SPCA,2016,Delivered,2016-08-26 00:00:00,2016.0,8.0,,,
500.0,Midcity Veterinary Hospital,2016,Delivered,2016-08-25 00:00:00,2016.0,8.0,3821 Orleans Ave,New Orleans,70119.0
500.0,Louisiana SPCA,2016,Delivered,2016-08-21 00:00:00,2016.0,8.0,,,
300.0,Vetco @ Petco Mobile Clinic,2016,Delivered,2016-09-02 00:00:00,2016.0,9.0,17485 Opportunity Ave,Baton Rouge,70817.0
